...1,openalex_id,journal_id,journal_name,doi,publication_year,oa_urls,pdf_download_status,pdf_local_path,tei_process_status,tei_local_path,journal_short,journal_long,osf_links,git_links,osf_links_raw,git_links_raw,has_osf,has_git,all_osf_links,all_git_links,has_any_link,all_osf_links_clean,all_git_links_clean,second_trial_osf,second_trial_git,second_trial_any_link
2113,W4414622645,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2557617,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2557617""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/f8aa25f52cf0720cff665e342ef7a8e63f40ecbcbfef4ea114b0468912e3e444.pdf,DONE,f8aa25f52cf0720cff665e342ef7a8e63f40ecbcbfef4ea114b0468912e3e444.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2114,W4414622889,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2562349,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2562349""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/7d18fd785ff02d4cf52ec3a0d6fcc2002e158047290f4c5e041367f726e355a9.pdf,DONE,7d18fd785ff02d4cf52ec3a0d6fcc2002e158047290f4c5e041367f726e355a9.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2115,W4414534878,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2564494,2025,"{""pdf_links"": [null, ""https://lnu.diva-portal.org/smash/get/diva2:2004933/FULLTEXT01""]}",TIMEOUT,NA,PENDING,NA,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2116,W4414543603,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2563704,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2563704""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/805ac90c902e88117b22ffbffa08c6cae9d977a7f5afbdc1396240319b2af409.pdf,DONE,805ac90c902e88117b22ffbffa08c6cae9d977a7f5afbdc1396240319b2af409.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2117,W4414540544,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2563705,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2563705""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/a830abce09cd29f2b5704282dc7e5b0b7af19d16c4a89568ff07f97f40d94917.pdf,DONE,a830abce09cd29f2b5704282dc7e5b0b7af19d16c4a89568ff07f97f40d94917.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2118,W4414540792,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2564901,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2564901""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/9b14e83b63e9329e511d8a6f0e24d553c68eeea4e7def0e532fa02d7b420cdb7.pdf,DONE,9b14e83b63e9329e511d8a6f0e24d553c68eeea4e7def0e532fa02d7b420cdb7.grobid.tei.xml,cog,COGENT EDUCATION,NA,github.com/gephi/gephi/wiki/Fruchterman-Reingold,NA,github.com/gephi/gephi/wiki/Fruchterman-Reingold,FALSE,TRUE,NA,github.com/gephi/gephi/wiki/Fruchterman-Reingold,TRUE,NA,github.com/gephi/gephi/wiki/fruchterman-reingold,FALSE,TRUE,TRUE
2119,W4414501189,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2563703,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2563703""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/6f36fce906d63545e480c34e5dd15e77e0c55651d966da46838a99a78ebd2f2e.pdf,DONE,6f36fce906d63545e480c34e5dd15e77e0c55651d966da46838a99a78ebd2f2e.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2120,W4414492598,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2562343,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2562343""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/772eec54030eacdfa318527894e284b21ab54ebebc2daf50a2968f5482b855cb.pdf,DONE,772eec54030eacdfa318527894e284b21ab54ebebc2daf50a2968f5482b855cb.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2121,W4414498546,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2562351,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2562351""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/2a1d617cabdf4860d5260cc39b74201e39c2cdf2635178d17454304ae869aa53.pdf,DONE,2a1d617cabdf4860d5260cc39b74201e39c2cdf2635178d17454304ae869aa53.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2122,W4414501109,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2563712,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2563712""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/289f0245928041fbd8b52d8e36b4d84928388f97cf83f5ff6888f3855feda422.pdf,DONE,289f0245928041fbd8b52d8e36b4d84928388f97cf83f5ff6888f3855feda422.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2123,W4414501161,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2563991,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2563991""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/2086e08af0f0580998ff62ba6aa8545871d8a8d1e5089223cf6b77ae3bbcda53.pdf,DONE,2086e08af0f0580998ff62ba6aa8545871d8a8d1e5089223cf6b77ae3bbcda53.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2124,W4414501164,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2563161,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2563161""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/3ad20050548cef63c1625538acdcf7c6db78100a6acf007aebf8bb4f0e6aa8b7.pdf,DONE,3ad20050548cef63c1625538acdcf7c6db78100a6acf007aebf8bb4f0e6aa8b7.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2125,W4414418880,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2563710,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2563710""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/6425c4eab47e8f224ab96f284285f89f78c654b5d38a357f25399c6dd7c91cd7.pdf,DONE,6425c4eab47e8f224ab96f284285f89f78c654b5d38a357f25399c6dd7c91cd7.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2126,W4414449222,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2560612,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2560612""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/20e0f7fffe3cecc48402d9cd5158f9ddfe5372d062f211d48b814dd860e340b0.pdf,DONE,20e0f7fffe3cecc48402d9cd5158f9ddfe5372d062f211d48b814dd860e340b0.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2127,W4414449291,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2562342,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2562342""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/f5624be075090a64dab0715658f88d8179952346f0fcbaa0bcdd5f2b6f7823d4.pdf,DONE,f5624be075090a64dab0715658f88d8179952346f0fcbaa0bcdd5f2b6f7823d4.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2128,W4414407374,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2561298,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2561298""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/6af83662eaf8ae2111cbe79e74823586dca39819d8a89b42c264afd46e4d002e.pdf,DONE,6af83662eaf8ae2111cbe79e74823586dca39819d8a89b42c264afd46e4d002e.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2129,W4414374620,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2563711,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2563711""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/aaf82370f70bd46b8808059b75142c030973b5c0ad86c33a63f295e62d31e9cb.pdf,DONE,aaf82370f70bd46b8808059b75142c030973b5c0ad86c33a63f295e62d31e9cb.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2130,W4414375016,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2563171,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2563171""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/81c9b9c52e027230422736825094eab45c816235555fc03cdd8b6efccceddd2c.pdf,DONE,81c9b9c52e027230422736825094eab45c816235555fc03cdd8b6efccceddd2c.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2131,W4414354802,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2560613,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2560613""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/bd9d28531b117a09eca038e37410962e346db38ef8698cc79769afb143f1c5bb.pdf,DONE,bd9d28531b117a09eca038e37410962e346db38ef8698cc79769afb143f1c5bb.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2132,W4414353482,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2560059,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2560059""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/c7598fa716632b7b93ab4582ed288ecc7fd8293f957f1088c86d539a244e5748.pdf,DONE,c7598fa716632b7b93ab4582ed288ecc7fd8293f957f1088c86d539a244e5748.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2133,W4414352306,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2562348,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2562348""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/258ef176d50d29ecf1e37dc679258baeba7e9ca8a7e9a501bdd1e9c523b73d90.pdf,DONE,258ef176d50d29ecf1e37dc679258baeba7e9ca8a7e9a501bdd1e9c523b73d90.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2134,W4414362515,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2560055,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2560055""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/3b1089648fa1741adb381bc0dbcc6c2eb844ca5834efed8d4c08eec8062ef0a4.pdf,DONE,3b1089648fa1741adb381bc0dbcc6c2eb844ca5834efed8d4c08eec8062ef0a4.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2135,W4414362572,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2562347,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2562347""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/16b457c2baa4abc8ec26aeff015f3adc426604923205fbe6eb919bb01d705d09.pdf,DONE,16b457c2baa4abc8ec26aeff015f3adc426604923205fbe6eb919bb01d705d09.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2136,W4414331429,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2561420,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2561420""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/2cf248a8d3ca75bd00dd5dcbf51a3b37573cf8128453b85918da863f7e52fda3.pdf,DONE,2cf248a8d3ca75bd00dd5dcbf51a3b37573cf8128453b85918da863f7e52fda3.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2137,W4414331893,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2560056,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2560056""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/fa7a2895673ecee379d96e87e5f59eafa1d1131fe12677898ec720949a2388ba.pdf,DONE,fa7a2895673ecee379d96e87e5f59eafa1d1131fe12677898ec720949a2388ba.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2138,W4414332425,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2560052,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2560052""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/29d8d618f83b88172c5b755dada4c9134e2e8f41af5f0b740eafc0dacf3406fd.pdf,DONE,29d8d618f83b88172c5b755dada4c9134e2e8f41af5f0b740eafc0dacf3406fd.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2139,W4414336503,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2558396,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2558396""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/02d7b5910dff9d53edbf14207b40e3cf920e817844969d2776681d28ee85dfe0.pdf,DONE,02d7b5910dff9d53edbf14207b40e3cf920e817844969d2776681d28ee85dfe0.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2140,W4414344657,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2559449,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2559449""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/a2d0f0fee5fcb93b1304582f50a971ce99b2e64f3754fcd21b3d68572636a9bd.pdf,DONE,a2d0f0fee5fcb93b1304582f50a971ce99b2e64f3754fcd21b3d68572636a9bd.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2141,W4414363669,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2563162,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2563162""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/be7b97b4f635d80b33dfc9942b44fe17a6d7ed92da99c18a7e4215035853972b.pdf,DONE,be7b97b4f635d80b33dfc9942b44fe17a6d7ed92da99c18a7e4215035853972b.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2142,W4414281300,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2559161,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2559161""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/5cda945bba4fcacd83d56e4945c78d302c5477ff4097e0c2e40e306b36510d72.pdf,DONE,5cda945bba4fcacd83d56e4945c78d302c5477ff4097e0c2e40e306b36510d72.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2143,W4414277815,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2556894,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2556894""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/698128bceaf49b14493721dddd6eb8bd7d938ac3101198bf5b4aeb83bffeddc8.pdf,DONE,698128bceaf49b14493721dddd6eb8bd7d938ac3101198bf5b4aeb83bffeddc8.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2144,W4414278055,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2556621,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2556621""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/7d5df6cb45b803cc5d932157fc612b760c1d4879f02f01ea60aa7be6ec04cd13.pdf,DONE,7d5df6cb45b803cc5d932157fc612b760c1d4879f02f01ea60aa7be6ec04cd13.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2145,W4414275544,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2560053,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2560053""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/b576abab233953f98e7a49c3333a0ccb74ef1e40c35ad8f60ef2e1ad6f7eda7b.pdf,DONE,b576abab233953f98e7a49c3333a0ccb74ef1e40c35ad8f60ef2e1ad6f7eda7b.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2146,W4414276002,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2558378,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2558378""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/351b0db72f509c5020e1e12cc10764e5ffb185cad41b3e6641960a8fb2e8ca54.pdf,DONE,351b0db72f509c5020e1e12cc10764e5ffb185cad41b3e6641960a8fb2e8ca54.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2147,W4414276442,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2556887,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2556887""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/9b666fbc5b34fdba043b9619b26545321561382b735754115bd6f8cbeb9062ca.pdf,DONE,9b666fbc5b34fdba043b9619b26545321561382b735754115bd6f8cbeb9062ca.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2148,W4414277502,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2559162,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2559162""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/34b1ba251c86841b5c6a5e3d89fb63885f549e36ada6222c8ff4c9f4b26297ef.pdf,DONE,34b1ba251c86841b5c6a5e3d89fb63885f549e36ada6222c8ff4c9f4b26297ef.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2149,W4414277810,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2557609,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2557609""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/ba8184333cf80c5e2d295e9522556c76a51298bb0156f300fd7901fc1ba0d7df.pdf,DONE,ba8184333cf80c5e2d295e9522556c76a51298bb0156f300fd7901fc1ba0d7df.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2150,W4414280723,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2559151,2025,"{""pdf_links"": [null, ""http://psasir.upm.edu.my/id/eprint/123379/1/123379.pdf""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/712185fc51eb67d689ac389eb41453a8553f4da3486f3a8cf7a2c58287183196.pdf,DONE,712185fc51eb67d689ac389eb41453a8553f4da3486f3a8cf7a2c58287183196.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2151,W4414233468,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2560057,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2560057""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/c04e68876520f4633e5c8be79608cfd269d0be183775386a1d40d981a5012bc5.pdf,DONE,c04e68876520f4633e5c8be79608cfd269d0be183775386a1d40d981a5012bc5.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2152,W4414222544,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2560614,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2560614""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/7d16b8ad4770d74cc9362ba8c2f34c7992599f6a91903f533c6791bae011d811.pdf,DONE,7d16b8ad4770d74cc9362ba8c2f34c7992599f6a91903f533c6791bae011d811.grobid.tei.xml,cog,COGENT EDUCATION,osf.io/rfzcm,NA,osf.io/rfzcm,NA,TRUE,FALSE,osf.io/rfzcm,NA,TRUE,osf.io/rfzcm,NA,TRUE,FALSE,TRUE
2153,W4414244150,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2560058,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2560058""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/0ff34f26699eaee52a697b789554655010c90a292cccd35928a63039d185dc2c.pdf,DONE,0ff34f26699eaee52a697b789554655010c90a292cccd35928a63039d185dc2c.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2154,W4414179720,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2554322,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2554322""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/4b8a1c46b6104bcb0f8f2c1aa711fdc84a3ce8de25e96c15a2dad0cf6971157e.pdf,DONE,4b8a1c46b6104bcb0f8f2c1aa711fdc84a3ce8de25e96c15a2dad0cf6971157e.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2155,W4414194314,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2560617,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2560617""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/127210ab67435c6c4e0218a3a2209bf5974275e6505c5a992493d4cbadc0fcbf.pdf,DONE,127210ab67435c6c4e0218a3a2209bf5974275e6505c5a992493d4cbadc0fcbf.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2156,W4414195619,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2556354,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2556354""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/f7cd646bda6ac9530494729487a3466d4ff838b8a3d946e97641397487ba4baf.pdf,DONE,f7cd646bda6ac9530494729487a3466d4ff838b8a3d946e97641397487ba4baf.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2157,W4414185315,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2557611,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2557611""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/a0d2a99b2bc11993a1f436926e6cdba1917e80a972bfb66c10af642773b49f85.pdf,DONE,a0d2a99b2bc11993a1f436926e6cdba1917e80a972bfb66c10af642773b49f85.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
2158,W4414206722,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2558163,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186x.2025.2558163""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/f8f7659e477b19eab0a02ef61cabbcb0f186ec23b776b69c2345e4429d67a0b5.pdf,DONE,f8f7659e477b19eab0a02ef61cabbcb0f186ec23b776b69c2345e4429d67a0b5.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
